runtime_ms,interval_ms,voltage_v,current_ma,signed_power_w,sensor_power_w,discharged_mah,charged_mah,net_mah,discharged_wh,charged_wh,net_wh
790050,100,4.0475,77.500,0.3137,0.3200,14.425470,0.000000,14.425470,0.058089,0.000000,0.058089
790150,100,4.0475,77.500,0.3137,0.3200,14.427623,0.000000,14.427623,0.058098,0.000000,0.058098
790250,100,4.0475,78.750,0.3187,0.3200,14.429811,0.000000,14.429811,0.058107,0.000000,0.058107
790350,100,4.0475,77.500,0.3137,0.3100,14.431964,0.000000,14.431964,0.058115,0.000000,0.058115
790450,100,4.0475,77.500,0.3137,0.3100,14.434116,0.000000,14.434116,0.058124,0.000000,0.058124
790550,100,4.0475,77.500,0.3137,0.3100,14.436269,0.000000,14.436269,0.058133,0.000000,0.058133
790650,100,4.0475,77.500,0.3137,0.3200,14.438422,0.000000,14.438422,0.058142,0.000000,0.058142
790750,100,4.0475,77.500,0.3137,0.3200,14.440575,0.000000,14.440575,0.058150,0.000000,0.058150
790850,100,4.0475,76.250,0.3086,0.3100,14.442693,0.000000,14.442693,0.058159,0.000000,0.058159
790950,100,4.0475,76.250,0.3086,0.3100,14.444811,0.000000,14.444811,0.058167,0.000000,0.058167
791050,100,4.0487,75.000,0.3037,0.3000,14.446894,0.000000,14.446894,0.058176,0.000000,0.058176
791150,100,4.0475,75.000,0.3036,0.3000,14.448977,0.000000,14.448977,0.058184,0.000000,0.058184
791250,100,4.0475,75.000,0.3036,0.3000,14.451061,0.000000,14.451061,0.058193,0.000000,0.058193
791350,100,4.0475,75.000,0.3036,0.3000,14.453144,0.000000,14.453144,0.058201,0.000000,0.058201
791450,100,4.0475,75.000,0.3036,0.3000,14.455227,0.000000,14.455227,0.058210,0.000000,0.058210
791550,100,4.0475,75.000,0.3036,0.3000,14.457311,0.000000,14.457311,0.058218,0.000000,0.058218
791650,100,4.0475,76.250,0.3086,0.3100,14.459429,0.000000,14.459429,0.058227,0.000000,0.058227
791750,100,4.0475,76.250,0.3086,0.3100,14.461547,0.000000,14.461547,0.058235,0.000000,0.058235
791850,100,4.0475,77.500,0.3137,0.3200,14.463700,0.000000,14.463700,0.058244,0.000000,0.058244
791950,100,4.0475,77.500,0.3137,0.3200,14.465852,0.000000,14.465852,0.058253,0.000000,0.058253
792050,100,4.0475,77.500,0.3137,0.3200,14.468005,0.000000,14.468005,0.058261,0.000000,0.058261
792150,100,4.0475,77.500,0.3137,0.3200,14.470158,0.000000,14.470158,0.058270,0.000000,0.058270
792250,100,4.0475,77.500,0.3137,0.3100,14.472311,0.000000,14.472311,0.058279,0.000000,0.058279
792350,100,4.0475,76.250,0.3086,0.3100,14.474429,0.000000,14.474429,0.058287,0.000000,0.058287
792450,100,4.0475,76.250,0.3086,0.3100,14.476547,0.000000,14.476547,0.058296,0.000000,0.058296
792550,100,4.0475,76.250,0.3086,0.3100,14.478665,0.000000,14.478665,0.058304,0.000000,0.058304
792650,100,4.0475,75.000,0.3036,0.3000,14.480748,0.000000,14.480748,0.058313,0.000000,0.058313
792750,100,4.0475,76.250,0.3086,0.3100,14.482866,0.000000,14.482866,0.058321,0.000000,0.058321
792850,100,4.0475,76.250,0.3086,0.3100,14.484984,0.000000,14.484984,0.058330,0.000000,0.058330
792950,100,4.0475,76.250,0.3086,0.3100,14.487102,0.000000,14.487102,0.058339,0.000000,0.058339
#MARK,792974,100,"seg_067_p12_b095_end",14.487102,0.000000,14.487102,0.058339,0.000000,0.058339
793050,100,4.0475,77.500,0.3137,0.3100,14.489255,0.000000,14.489255,0.058347,0.000000,0.058347
793150,100,4.0462,78.750,0.3186,0.3200,14.491443,0.000000,14.491443,0.058356,0.000000,0.058356
793250,100,4.0462,78.750,0.3186,0.3200,14.493630,0.000000,14.493630,0.058365,0.000000,0.058365
793350,100,4.0462,80.000,0.3237,0.3200,14.495852,0.000000,14.495852,0.058374,0.000000,0.058374
793450,100,4.0462,78.750,0.3186,0.3200,14.498040,0.000000,14.498040,0.058383,0.000000,0.058383
793550,100,4.0462,78.750,0.3186,0.3200,14.500227,0.000000,14.500227,0.058392,0.000000,0.058392
793650,100,4.0462,78.750,0.3186,0.3200,14.502415,0.000000,14.502415,0.058401,0.000000,0.058401
793750,100,4.0475,77.500,0.3137,0.3100,14.504568,0.000000,14.504568,0.058409,0.000000,0.058409
793850,100,4.0475,77.500,0.3137,0.3200,14.506720,0.000000,14.506720,0.058418,0.000000,0.058418
793950,100,4.0462,78.750,0.3186,0.3200,14.508908,0.000000,14.508908,0.058427,0.000000,0.058427
794050,100,4.0462,81.250,0.3288,0.3200,14.511165,0.000000,14.511165,0.058436,0.000000,0.058436
#MARK,794118,100,"seg_068_p12_b127_start",14.511165,0.000000,14.511165,0.058436,0.000000,0.058436
794150,100,4.0462,80.000,0.3237,0.3200,14.513387,0.000000,14.513387,0.058445,0.000000,0.058445
794250,100,4.0475,77.500,0.3137,0.3200,14.515540,0.000000,14.515540,0.058454,0.000000,0.058454
794350,100,4.0475,77.500,0.3137,0.3100,14.517693,0.000000,14.517693,0.058462,0.000000,0.058462
794450,100,4.0475,78.750,0.3187,0.3200,14.519880,0.000000,14.519880,0.058471,0.000000,0.058471
794550,100,4.0462,78.750,0.3186,0.3200,14.522068,0.000000,14.522068,0.058480,0.000000,0.058480
794650,100,4.0462,77.500,0.3136,0.3200,14.524220,0.000000,14.524220,0.058489,0.000000,0.058489
794750,100,4.0462,80.000,0.3237,0.3200,14.526443,0.000000,14.526443,0.058498,0.000000,0.058498
794850,100,4.0462,78.750,0.3186,0.3200,14.528630,0.000000,14.528630,0.058507,0.000000,0.058507
794950,100,4.0462,78.750,0.3186,0.3200,14.530818,0.000000,14.530818,0.058515,0.000000,0.058515
795050,100,4.0462,78.750,0.3186,0.3200,14.533005,0.000000,14.533005,0.058524,0.000000,0.058524
795150,100,4.0462,78.750,0.3186,0.3200,14.535193,0.000000,14.535193,0.058533,0.000000,0.058533
795250,100,4.0462,80.000,0.3237,0.3200,14.537415,0.000000,14.537415,0.058542,0.000000,0.058542
795350,100,4.0462,81.250,0.3288,0.3300,14.539672,0.000000,14.539672,0.058551,0.000000,0.058551
795450,100,4.0462,82.500,0.3338,0.3300,14.541964,0.000000,14.541964,0.058561,0.000000,0.058561
795550,100,4.0462,78.750,0.3186,0.3200,14.544151,0.000000,14.544151,0.058569,0.000000,0.058569
795650,100,4.0462,78.750,0.3186,0.3200,14.546339,0.000000,14.546339,0.058578,0.000000,0.058578
795750,100,4.0462,80.000,0.3237,0.3200,14.548561,0.000000,14.548561,0.058587,0.000000,0.058587
795850,100,4.0462,80.000,0.3237,0.3200,14.550783,0.000000,14.550783,0.058596,0.000000,0.058596
795950,100,4.0462,81.250,0.3288,0.3200,14.553040,0.000000,14.553040,0.058605,0.000000,0.058605
796050,100,4.0462,78.750,0.3186,0.3200,14.555227,0.000000,14.555227,0.058614,0.000000,0.058614
796150,100,4.0462,80.000,0.3237,0.3200,14.557450,0.000000,14.557450,0.058623,0.000000,0.058623
796250,100,4.0462,81.250,0.3288,0.3300,14.559707,0.000000,14.559707,0.058632,0.000000,0.058632
796350,100,4.0462,80.000,0.3237,0.3200,14.561929,0.000000,14.561929,0.058641,0.000000,0.058641
796450,100,4.0462,81.250,0.3288,0.3300,14.564186,0.000000,14.564186,0.058651,0.000000,0.058651
796550,100,4.0462,81.250,0.3288,0.3300,14.566443,0.000000,14.566443,0.058660,0.000000,0.058660
796650,100,4.0462,81.250,0.3288,0.3300,14.568700,0.000000,14.568700,0.058669,0.000000,0.058669
796750,100,4.0462,78.750,0.3186,0.3200,14.570887,0.000000,14.570887,0.058678,0.000000,0.058678
796850,100,4.0462,77.500,0.3136,0.3200,14.573040,0.000000,14.573040,0.058686,0.000000,0.058686
796950,100,4.0475,76.250,0.3086,0.3100,14.575158,0.000000,14.575158,0.058695,0.000000,0.058695
797050,100,4.0462,78.750,0.3186,0.3200,14.577345,0.000000,14.577345,0.058704,0.000000,0.058704
797150,100,4.0462,81.250,0.3288,0.3300,14.579602,0.000000,14.579602,0.058713,0.000000,0.058713
797250,100,4.0462,80.000,0.3237,0.3200,14.581825,0.000000,14.581825,0.058722,0.000000,0.058722
797350,100,4.0462,80.000,0.3237,0.3200,14.584047,0.000000,14.584047,0.058731,0.000000,0.058731
797450,100,4.0462,81.250,0.3288,0.3300,14.586304,0.000000,14.586304,0.058740,0.000000,0.058740
797550,100,4.0462,81.250,0.3288,0.3300,14.588561,0.000000,14.588561,0.058749,0.000000,0.058749
797650,100,4.0462,81.250,0.3288,0.3300,14.590818,0.000000,14.590818,0.058758,0.000000,0.058758
797750,100,4.0462,81.250,0.3288,0.3300,14.593075,0.000000,14.593075,0.058767,0.000000,0.058767
797850,100,4.0462,81.250,0.3288,0.3300,14.595332,0.000000,14.595332,0.058777,0.000000,0.058777
797950,100,4.0462,81.250,0.3288,0.3300,14.597589,0.000000,14.597589,0.058786,0.000000,0.058786
798050,100,4.0462,81.250,0.3288,0.3300,14.599845,0.000000,14.599845,0.058795,0.000000,0.058795
798150,100,4.0462,81.250,0.3288,0.3300,14.602102,0.000000,14.602102,0.058804,0.000000,0.058804
798250,100,4.0450,82.500,0.3337,0.3300,14.604394,0.000000,14.604394,0.058813,0.000000,0.058813
798350,100,4.0462,81.250,0.3288,0.3300,14.606651,0.000000,14.606651,0.058822,0.000000,0.058822
798450,100,4.0462,81.250,0.3288,0.3300,14.608908,0.000000,14.608908,0.058831,0.000000,0.058831
798550,100,4.0462,81.250,0.3288,0.3300,14.611165,0.000000,14.611165,0.058841,0.000000,0.058841
798650,100,4.0462,81.250,0.3288,0.3300,14.613422,0.000000,14.613422,0.058850,0.000000,0.058850
798750,100,4.0462,81.250,0.3288,0.3300,14.615679,0.000000,14.615679,0.058859,0.000000,0.058859
798850,100,4.0462,81.250,0.3288,0.3300,14.617936,0.000000,14.617936,0.058868,0.000000,0.058868
798950,100,4.0462,81.250,0.3288,0.3300,14.620193,0.000000,14.620193,0.058877,0.000000,0.058877
799050,100,4.0462,81.250,0.3288,0.3300,14.622450,0.000000,14.622450,0.058886,0.000000,0.058886
799150,100,4.0462,81.250,0.3288,0.3300,14.624707,0.000000,14.624707,0.058895,0.000000,0.058895
799250,100,4.0462,81.250,0.3288,0.3300,14.626964,0.000000,14.626964,0.058905,0.000000,0.058905
799350,100,4.0462,81.250,0.3288,0.3300,14.629220,0.000000,14.629220,0.058914,0.000000,0.058914
#MARK,799374,100,"seg_068_p12_b127_end",14.629220,0.000000,14.629220,0.058914,0.000000,0.058914
799450,100,4.0462,82.500,0.3338,0.3300,14.631512,0.000000,14.631512,0.058923,0.000000,0.058923
799550,100,4.0462,81.250,0.3288,0.3200,14.633769,0.000000,14.633769,0.058932,0.000000,0.058932
799650,100,4.0450,82.500,0.3337,0.3400,14.636061,0.000000,14.636061,0.058941,0.000000,0.058941
799750,100,4.0437,85.000,0.3437,0.3400,14.638422,0.000000,14.638422,0.058951,0.000000,0.058951
799850,100,4.0450,85.000,0.3438,0.3400,14.640783,0.000000,14.640783,0.058960,0.000000,0.058960
799950,100,4.0437,85.000,0.3437,0.3500,14.643144,0.000000,14.643144,0.058970,0.000000,0.058970
800050,100,4.0437,85.000,0.3437,0.3400,14.645505,0.000000,14.645505,0.058980,0.000000,0.058980
800150,100,4.0437,85.000,0.3437,0.3500,14.647866,0.000000,14.647866,0.058989,0.000000,0.058989
800250,100,4.0437,86.250,0.3488,0.3500,14.650262,0.000000,14.650262,0.058999,0.000000,0.058999
800350,100,4.0437,86.250,0.3488,0.3500,14.652658,0.000000,14.652658,0.059008,0.000000,0.059008
800450,100,4.0450,86.250,0.3489,0.3500,14.655054,0.000000,14.655054,0.059018,0.000000,0.059018
#MARK,800507,100,"seg_069_p12_b159_start",14.655054,0.000000,14.655054,0.059018,0.000000,0.059018
800550,100,4.0450,86.250,0.3489,0.3500,14.657450,0.000000,14.657450,0.059028,0.000000,0.059028
800650,100,4.0437,86.250,0.3488,0.3500,14.659845,0.000000,14.659845,0.059038,0.000000,0.059038
800750,100,4.0437,86.250,0.3488,0.3500,14.662241,0.000000,14.662241,0.059047,0.000000,0.059047
800850,100,4.0437,86.250,0.3488,0.3500,14.664637,0.000000,14.664637,0.059057,0.000000,0.059057
800950,100,4.0437,85.000,0.3437,0.3500,14.666998,0.000000,14.666998,0.059066,0.000000,0.059066
801050,100,4.0437,85.000,0.3437,0.3400,14.669359,0.000000,14.669359,0.059076,0.000000,0.059076
801150,100,4.0437,85.000,0.3437,0.3400,14.671720,0.000000,14.671720,0.059086,0.000000,0.059086
801250,100,4.0437,85.000,0.3437,0.3400,14.674082,0.000000,14.674082,0.059095,0.000000,0.059095
801350,100,4.0437,85.000,0.3437,0.3400,14.676443,0.000000,14.676443,0.059105,0.000000,0.059105
801450,100,4.0437,85.000,0.3437,0.3500,14.678804,0.000000,14.678804,0.059114,0.000000,0.059114
801550,100,4.0437,85.000,0.3437,0.3500,14.681165,0.000000,14.681165,0.059124,0.000000,0.059124
801650,100,4.0437,85.000,0.3437,0.3400,14.683526,0.000000,14.683526,0.059133,0.000000,0.059133
801750,100,4.0437,86.250,0.3488,0.3400,14.685922,0.000000,14.685922,0.059143,0.000000,0.059143
801850,100,4.0450,83.750,0.3388,0.3400,14.688248,0.000000,14.688248,0.059152,0.000000,0.059152
801950,100,4.0450,83.750,0.3388,0.3400,14.690575,0.000000,14.690575,0.059162,0.000000,0.059162
802050,100,4.0437,83.750,0.3387,0.3400,14.692901,0.000000,14.692901,0.059171,0.000000,0.059171
802150,100,4.0450,83.750,0.3388,0.3400,14.695227,0.000000,14.695227,0.059181,0.000000,0.059181
802250,100,4.0437,83.750,0.3387,0.3400,14.697554,0.000000,14.697554,0.059190,0.000000,0.059190
802350,100,4.0437,83.750,0.3387,0.3400,14.699880,0.000000,14.699880,0.059199,0.000000,0.059199
802450,100,4.0450,83.750,0.3388,0.3400,14.702207,0.000000,14.702207,0.059209,0.000000,0.059209
802550,100,4.0437,83.750,0.3387,0.3400,14.704533,0.000000,14.704533,0.059218,0.000000,0.059218
802650,100,4.0437,83.750,0.3387,0.3400,14.706859,0.000000,14.706859,0.059228,0.000000,0.059228
802750,100,4.0450,83.750,0.3388,0.3400,14.709186,0.000000,14.709186,0.059237,0.000000,0.059237
802850,100,4.0437,83.750,0.3387,0.3400,14.711512,0.000000,14.711512,0.059246,0.000000,0.059246
802950,100,4.0450,83.750,0.3388,0.3400,14.713839,0.000000,14.713839,0.059256,0.000000,0.059256
803050,100,4.0450,83.750,0.3388,0.3400,14.716165,0.000000,14.716165,0.059265,0.000000,0.059265
803150,100,4.0450,83.750,0.3388,0.3400,14.718491,0.000000,14.718491,0.059275,0.000000,0.059275
803250,100,4.0437,83.750,0.3387,0.3400,14.720818,0.000000,14.720818,0.059284,0.000000,0.059284
803350,100,4.0437,83.750,0.3387,0.3400,14.723144,0.000000,14.723144,0.059293,0.000000,0.059293
803450,100,4.0450,83.750,0.3388,0.3400,14.725470,0.000000,14.725470,0.059303,0.000000,0.059303
803550,100,4.0450,83.750,0.3388,0.3400,14.727797,0.000000,14.727797,0.059312,0.000000,0.059312
803650,100,4.0450,83.750,0.3388,0.3400,14.730123,0.000000,14.730123,0.059322,0.000000,0.059322
803750,100,4.0437,83.750,0.3387,0.3400,14.732450,0.000000,14.732450,0.059331,0.000000,0.059331
803850,100,4.0437,83.750,0.3387,0.3400,14.734776,0.000000,14.734776,0.059341,0.000000,0.059341
803950,100,4.0450,83.750,0.3388,0.3400,14.737102,0.000000,14.737102,0.059350,0.000000,0.059350
804050,100,4.0450,83.750,0.3388,0.3400,14.739429,0.000000,14.739429,0.059359,0.000000,0.059359
804150,100,4.0437,83.750,0.3387,0.3400,14.741755,0.000000,14.741755,0.059369,0.000000,0.059369
804250,100,4.0450,83.750,0.3388,0.3400,14.744082,0.000000,14.744082,0.059378,0.000000,0.059378
804350,100,4.0437,83.750,0.3387,0.3400,14.746408,0.000000,14.746408,0.059388,0.000000,0.059388
804450,100,4.0437,83.750,0.3387,0.3400,14.748734,0.000000,14.748734,0.059397,0.000000,0.059397
804550,100,4.0450,83.750,0.3388,0.3400,14.751061,0.000000,14.751061,0.059406,0.000000,0.059406
804650,100,4.0450,83.750,0.3388,0.3400,14.753387,0.000000,14.753387,0.059416,0.000000,0.059416
804750,100,4.0437,85.000,0.3437,0.3400,14.755748,0.000000,14.755748,0.059425,0.000000,0.059425
804850,100,4.0437,85.000,0.3437,0.3400,14.758109,0.000000,14.758109,0.059435,0.000000,0.059435
804950,100,4.0437,83.750,0.3387,0.3400,14.760436,0.000000,14.760436,0.059444,0.000000,0.059444
805050,100,4.0437,83.750,0.3387,0.3400,14.762762,0.000000,14.762762,0.059454,0.000000,0.059454
805150,100,4.0450,85.000,0.3438,0.3400,14.765123,0.000000,14.765123,0.059463,0.000000,0.059463
805250,100,4.0450,83.750,0.3388,0.3400,14.767450,0.000000,14.767450,0.059473,0.000000,0.059473
805350,100,4.0450,85.000,0.3438,0.3400,14.769811,0.000000,14.769811,0.059482,0.000000,0.059482
805450,100,4.0450,82.500,0.3337,0.3300,14.772102,0.000000,14.772102,0.059492,0.000000,0.059492
805550,100,4.0450,82.500,0.3337,0.3300,14.774394,0.000000,14.774394,0.059501,0.000000,0.059501
805650,100,4.0450,82.500,0.3337,0.3300,14.776686,0.000000,14.776686,0.059510,0.000000,0.059510
805750,100,4.0437,85.000,0.3437,0.3400,14.779047,0.000000,14.779047,0.059520,0.000000,0.059520
#MARK,805753,100,"seg_069_p12_b159_end",14.779047,0.000000,14.779047,0.059520,0.000000,0.059520
805850,100,4.0450,82.500,0.3337,0.3300,14.781339,0.000000,14.781339,0.059529,0.000000,0.059529
805950,100,4.0450,82.500,0.3337,0.3300,14.783630,0.000000,14.783630,0.059538,0.000000,0.059538
806050,100,4.0450,82.500,0.3337,0.3300,14.785922,0.000000,14.785922,0.059547,0.000000,0.059547
806150,100,4.0450,82.500,0.3337,0.3400,14.788214,0.000000,14.788214,0.059557,0.000000,0.059557
806250,100,4.0450,82.500,0.3337,0.3300,14.790505,0.000000,14.790505,0.059566,0.000000,0.059566
806350,100,4.0450,82.500,0.3337,0.3300,14.792797,0.000000,14.792797,0.059575,0.000000,0.059575
806450,100,4.0450,82.500,0.3337,0.3300,14.795089,0.000000,14.795089,0.059584,0.000000,0.059584
806550,100,4.0450,83.750,0.3388,0.3400,14.797415,0.000000,14.797415,0.059594,0.000000,0.059594
806650,100,4.0450,85.000,0.3438,0.3400,14.799776,0.000000,14.799776,0.059603,0.000000,0.059603
806750,100,4.0437,86.250,0.3488,0.3500,14.802172,0.000000,14.802172,0.059613,0.000000,0.059613
806850,100,4.0437,86.250,0.3488,0.3500,14.804568,0.000000,14.804568,0.059623,0.000000,0.059623
#MARK,806873,100,"seg_070_p12_b191_start",14.804568,0.000000,14.804568,0.059623,0.000000,0.059623
806950,100,4.0437,83.750,0.3387,0.3400,14.806894,0.000000,14.806894,0.059632,0.000000,0.059632
807050,100,4.0450,82.500,0.3337,0.3300,14.809186,0.000000,14.809186,0.059641,0.000000,0.059641
807150,100,4.0437,85.000,0.3437,0.3400,14.811547,0.000000,14.811547,0.059651,0.000000,0.059651
807250,100,4.0437,86.250,0.3488,0.3500,14.813943,0.000000,14.813943,0.059661,0.000000,0.059661
807350,100,4.0437,87.500,0.3538,0.3500,14.816373,0.000000,14.816373,0.059671,0.000000,0.059671
807450,100,4.0425,87.500,0.3537,0.3600,14.818804,0.000000,14.818804,0.059680,0.000000,0.059680
807550,100,4.0425,87.500,0.3537,0.3600,14.821234,0.000000,14.821234,0.059690,0.000000,0.059690
807650,100,4.0425,88.750,0.3588,0.3600,14.823700,0.000000,14.823700,0.059700,0.000000,0.059700
807750,100,4.0437,88.750,0.3589,0.3600,14.826165,0.000000,14.826165,0.059710,0.000000,0.059710
807850,100,4.0425,87.500,0.3537,0.3600,14.828595,0.000000,14.828595,0.059720,0.000000,0.059720
807950,100,4.0425,88.750,0.3588,0.3600,14.831061,0.000000,14.831061,0.059730,0.000000,0.059730
808050,100,4.0425,88.750,0.3588,0.3600,14.833526,0.000000,14.833526,0.059740,0.000000,0.059740
808150,100,4.0425,88.750,0.3588,0.3600,14.835991,0.000000,14.835991,0.059750,0.000000,0.059750
808250,100,4.0425,88.750,0.3588,0.3600,14.838457,0.000000,14.838457,0.059760,0.000000,0.059760
808350,100,4.0425,88.750,0.3588,0.3600,14.840922,0.000000,14.840922,0.059770,0.000000,0.059770
808450,100,4.0425,88.750,0.3588,0.3600,14.843387,0.000000,14.843387,0.059780,0.000000,0.059780
808550,100,4.0425,87.500,0.3537,0.3500,14.845818,0.000000,14.845818,0.059790,0.000000,0.059790
808650,100,4.0437,87.500,0.3538,0.3500,14.848248,0.000000,14.848248,0.059799,0.000000,0.059799
808750,100,4.0425,86.250,0.3487,0.3500,14.850644,0.000000,14.850644,0.059809,0.000000,0.059809
808850,100,4.0437,86.250,0.3488,0.3500,14.853040,0.000000,14.853040,0.059819,0.000000,0.059819
808950,100,4.0425,86.250,0.3487,0.3500,14.855436,0.000000,14.855436,0.059828,0.000000,0.059828
809050,100,4.0437,86.250,0.3488,0.3500,14.857832,0.000000,14.857832,0.059838,0.000000,0.059838
809150,100,4.0425,86.250,0.3487,0.3500,14.860227,0.000000,14.860227,0.059848,0.000000,0.059848
809250,100,4.0425,86.250,0.3487,0.3500,14.862623,0.000000,14.862623,0.059858,0.000000,0.059858
809350,100,4.0425,87.500,0.3537,0.3600,14.865054,0.000000,14.865054,0.059867,0.000000,0.059867
809450,100,4.0437,86.250,0.3488,0.3500,14.867450,0.000000,14.867450,0.059877,0.000000,0.059877
809550,100,4.0437,87.500,0.3538,0.3500,14.869880,0.000000,14.869880,0.059887,0.000000,0.059887
809650,100,4.0437,87.500,0.3538,0.3500,14.872311,0.000000,14.872311,0.059897,0.000000,0.059897
809750,100,4.0437,86.250,0.3488,0.3500,14.874707,0.000000,14.874707,0.059906,0.000000,0.059906
809850,100,4.0425,87.500,0.3537,0.3600,14.877137,0.000000,14.877137,0.059916,0.000000,0.059916
809950,100,4.0437,87.500,0.3538,0.3500,14.879568,0.000000,14.879568,0.059926,0.000000,0.059926
810050,100,4.0425,87.500,0.3537,0.3500,14.881998,0.000000,14.881998,0.059936,0.000000,0.059936
810150,100,4.0425,87.500,0.3537,0.3500,14.884429,0.000000,14.884429,0.059946,0.000000,0.059946
810250,100,4.0425,87.500,0.3537,0.3500,14.886859,0.000000,14.886859,0.059956,0.000000,0.059956
810350,100,4.0437,86.250,0.3488,0.3500,14.889255,0.000000,14.889255,0.059965,0.000000,0.059965
810450,100,4.0437,87.500,0.3538,0.3500,14.891686,0.000000,14.891686,0.059975,0.000000,0.059975
810550,100,4.0437,87.500,0.3538,0.3500,14.894116,0.000000,14.894116,0.059985,0.000000,0.059985
810650,100,4.0425,86.250,0.3487,0.3500,14.896512,0.000000,14.896512,0.059995,0.000000,0.059995
810750,100,4.0425,87.500,0.3537,0.3500,14.898943,0.000000,14.898943,0.060004,0.000000,0.060004
810850,100,4.0437,86.250,0.3488,0.3500,14.901339,0.000000,14.901339,0.060014,0.000000,0.060014
810950,100,4.0437,87.500,0.3538,0.3600,14.903769,0.000000,14.903769,0.060024,0.000000,0.060024
811050,100,4.0425,86.250,0.3487,0.3500,14.906165,0.000000,14.906165,0.060034,0.000000,0.060034
811150,100,4.0425,87.500,0.3537,0.3600,14.908595,0.000000,14.908595,0.060043,0.000000,0.060043
811250,100,4.0425,86.250,0.3487,0.3500,14.910991,0.000000,14.910991,0.060053,0.000000,0.060053
811350,100,4.0425,86.250,0.3487,0.3500,14.913387,0.000000,14.913387,0.060063,0.000000,0.060063
811450,100,4.0425,86.250,0.3487,0.3500,14.915783,0.000000,14.915783,0.060072,0.000000,0.060072
811550,100,4.0437,86.250,0.3488,0.3500,14.918179,0.000000,14.918179,0.060082,0.000000,0.060082
811650,100,4.0425,87.500,0.3537,0.3500,14.920609,0.000000,14.920609,0.060092,0.000000,0.060092
811750,100,4.0425,87.500,0.3537,0.3500,14.923040,0.000000,14.923040,0.060102,0.000000,0.060102
811850,100,4.0437,87.500,0.3538,0.3500,14.925470,0.000000,14.925470,0.060112,0.000000,0.060112
811950,100,4.0437,86.250,0.3488,0.3500,14.927866,0.000000,14.927866,0.060121,0.000000,0.060121
812050,100,4.0425,87.500,0.3537,0.3500,14.930297,0.000000,14.930297,0.060131,0.000000,0.060131
#MARK,812095,100,"seg_070_p12_b191_end",14.930297,0.000000,14.930297,0.060131,0.000000,0.060131
812150,100,4.0437,86.250,0.3488,0.3500,14.932693,0.000000,14.932693,0.060141,0.000000,0.060141
812250,100,4.0437,85.000,0.3437,0.3400,14.935054,0.000000,14.935054,0.060150,0.000000,0.060150
812350,100,4.0425,87.500,0.3537,0.3600,14.937484,0.000000,14.937484,0.060160,0.000000,0.060160
812450,100,4.0425,90.000,0.3638,0.3600,14.939984,0.000000,14.939984,0.060170,0.000000,0.060170
812550,100,4.0425,91.250,0.3689,0.3700,14.942519,0.000000,14.942519,0.060181,0.000000,0.060181
812650,100,4.0413,91.250,0.3688,0.3700,14.945054,0.000000,14.945054,0.060191,0.000000,0.060191
812750,100,4.0413,91.250,0.3688,0.3700,14.947589,0.000000,14.947589,0.060201,0.000000,0.060201
812850,100,4.0413,91.250,0.3688,0.3700,14.950123,0.000000,14.950123,0.060211,0.000000,0.060211
812950,100,4.0413,91.250,0.3688,0.3700,14.952658,0.000000,14.952658,0.060222,0.000000,0.060222
813050,100,4.0413,91.250,0.3688,0.3700,14.955193,0.000000,14.955193,0.060232,0.000000,0.060232
813150,100,4.0413,91.250,0.3688,0.3700,14.957727,0.000000,14.957727,0.060242,0.000000,0.060242
#MARK,813225,100,"seg_071_p12_b223_start",14.957727,0.000000,14.957727,0.060242,0.000000,0.060242
813250,100,4.0413,91.250,0.3688,0.3700,14.960262,0.000000,14.960262,0.060252,0.000000,0.060252
813350,100,4.0413,91.250,0.3688,0.3700,14.962797,0.000000,14.962797,0.060263,0.000000,0.060263
813450,100,4.0413,91.250,0.3688,0.3700,14.965332,0.000000,14.965332,0.060273,0.000000,0.060273
813550,100,4.0413,91.250,0.3688,0.3700,14.967866,0.000000,14.967866,0.060283,0.000000,0.060283
813650,100,4.0413,91.250,0.3688,0.3700,14.970401,0.000000,14.970401,0.060293,0.000000,0.060293
813750,100,4.0413,91.250,0.3688,0.3700,14.972936,0.000000,14.972936,0.060303,0.000000,0.060303
813850,100,4.0413,91.250,0.3688,0.3700,14.975470,0.000000,14.975470,0.060314,0.000000,0.060314
813950,100,4.0413,91.250,0.3688,0.3700,14.978005,0.000000,14.978005,0.060324,0.000000,0.060324
814050,100,4.0413,91.250,0.3688,0.3700,14.980540,0.000000,14.980540,0.060334,0.000000,0.060334
814150,100,4.0413,91.250,0.3688,0.3700,14.983075,0.000000,14.983075,0.060344,0.000000,0.060344
814250,100,4.0413,91.250,0.3688,0.3700,14.985609,0.000000,14.985609,0.060355,0.000000,0.060355
814350,100,4.0413,91.250,0.3688,0.3700,14.988144,0.000000,14.988144,0.060365,0.000000,0.060365
814450,100,4.0413,91.250,0.3688,0.3700,14.990679,0.000000,14.990679,0.060375,0.000000,0.060375
814550,100,4.0413,90.000,0.3637,0.3700,14.993179,0.000000,14.993179,0.060385,0.000000,0.060385
814650,100,4.0413,91.250,0.3688,0.3700,14.995714,0.000000,14.995714,0.060396,0.000000,0.060396
814750,100,4.0413,92.500,0.3738,0.3700,14.998283,0.000000,14.998283,0.060406,0.000000,0.060406
814850,100,4.0413,92.500,0.3738,0.3700,15.000852,0.000000,15.000852,0.060416,0.000000,0.060416
